county_id,last_update,confirmed,new_confirmed,deaths,new_deaths,fatality_rate
8097,2020-03-23T00:00:00Z,18,2,0,0,0.0
72167,2020-03-23T00:00:00Z,5,4,0,0,0.0
8117,2020-03-23T00:00:00Z,8,1,0,0,0.0
8045,2020-03-23T00:00:00Z,8,0,0,0,0.0
8077,2020-03-23T00:00:00Z,5,1,0,0,0.0
8014,2020-03-23T00:00:00Z,2,1,0,0,0.0
8107,2020-03-23T00:00:00Z,3,0,0,0,0.0
8101,2020-03-23T00:00:00Z,3,0,0,0,0.0
8019,2020-03-23T00:00:00Z,3,0,0,0,0.0
8087,2020-03-23T00:00:00Z,3,1,0,0,0.0
8015,2020-03-23T00:00:00Z,3,0,0,0,0.0
8039,2020-03-23T00:00:00Z,3,0,0,0,0.0
8085,2020-03-23T00:00:00Z,1,0,0,0,0.0
8119,2020-03-23T00:00:00Z,3,3,0,0,0.0
8049,2020-03-23T00:00:00Z,2,0,0,0,0.0
8075,2020-03-23T00:00:00Z,2,0,0,0,0.0
8025,2020-03-23T00:00:00Z,1,0,1,0,1.0
8093,2020-03-23T00:00:00Z,1,0,0,0,0.0
8125,2020-03-23T00:00:00Z,1,0,0,0,0.0
8053,2020-03-23T00:00:00Z,1,0,0,0,0.0
8113,2020-03-23T00:00:00Z,1,0,0,0,0.0
8029,2020-03-23T00:00:00Z,0,0,0,0,0.0
8043,2020-03-23T00:00:00Z,0,0,0,0,0.0
8055,2020-03-23T00:00:00Z,0,0,0,0,0.0
8067,2020-03-23T00:00:00Z,0,0,0,0,0.0
47037,2020-03-23T00:00:00Z,164,0,2,0,0.012
47157,2020-03-23T00:00:00Z,93,27,0,0,0.0
72165,2020-03-23T00:00:00Z,89,7,0,0,0.0
47187,2020-03-23T00:00:00Z,53,5,0,0,0.0
72166,2020-03-23T00:00:00Z,30,0,0,0,0.0
47165,2020-03-23T00:00:00Z,34,12,0,0,0.0
47093,2020-03-23T00:00:00Z,12,7,0,0,0.0
47065,2020-03-23T00:00:00Z,8,0,0,0,0.0
47149,2020-03-23T00:00:00Z,9,1,0,0,0.0
47147,2020-03-23T00:00:00Z,6,3,0,0,0.0
47141,2020-03-23T00:00:00Z,6,0,0,0,0.0
47189,2020-03-23T00:00:00Z,6,4,0,0,0.0
47179,2020-03-23T00:00:00Z,6,4,0,0,0.0
47125,2020-03-23T00:00:00Z,3,0,0,0,0.0
47119,2020-03-23T00:00:00Z,6,4,0,0,0.0
47167,2020-03-23T00:00:00Z,6,1,0,0,0.0
47021,2020-03-23T00:00:00Z,4,0,0,0,0.0
47059,2020-03-23T00:00:00Z,4,2,0,0,0.0
47043,2020-03-23T00:00:00Z,5,1,0,0,0.0
47089,2020-03-23T00:00:00Z,3,1,0,0,0.0
47035,2020-03-23T00:00:00Z,2,0,0,0,0.0
47017,2020-03-23T00:00:00Z,2,0,0,0,0.0
47009,2020-03-23T00:00:00Z,2,1,0,0,0.0
47163,2020-03-23T00:00:00Z,2,1,0,0,0.0
47013,2020-03-23T00:00:00Z,2,0,0,0,0.0
47155,2020-03-23T00:00:00Z,1,0,0,0,0.0
47047,2020-03-23T00:00:00Z,2,0,0,0,0.0
47045,2020-03-23T00:00:00Z,2,0,0,0,0.0
47011,2020-03-23T00:00:00Z,1,0,0,0,0.0
47063,2020-03-23T00:00:00Z,2,0,0,0,0.0
47053,2020-03-23T00:00:00Z,1,0,0,0,0.0
47107,2020-03-23T00:00:00Z,2,1,0,0,0.0
47123,2020-03-23T00:00:00Z,2,0,0,0,0.0
47105,2020-03-23T00:00:00Z,1,0,0,0,0.0
47001,2020-03-23T00:00:00Z,1,0,0,0,0.0
47029,2020-03-23T00:00:00Z,1,0,0,0,0.0
47145,2020-03-23T00:00:00Z,1,0,0,0,0.0
47151,2020-03-23T00:00:00Z,1,0,0,0,0.0
47023,2020-03-23T00:00:00Z,1,0,0,0,0.0
47051,2020-03-23T00:00:00Z,1,0,0,0,0.0
47083,2020-03-23T00:00:00Z,1,0,0,0,0.0
47115,2020-03-23T00:00:00Z,1,0,0,0,0.0
47135,2020-03-23T00:00:00Z,1,0,0,0,0.0
47025,2020-03-23T00:00:00Z,1,1,0,0,0.0
47041,2020-03-23T00:00:00Z,1,1,0,0,0.0
47061,2020-03-23T00:00:00Z,1,1,0,0,0.0
47071,2020-03-23T00:00:00Z,1,1,0,0,0.0
47103,2020-03-23T00:00:00Z,1,1,0,0,0.0
47133,2020-03-23T00:00:00Z,1,1,0,0,0.0
47113,2020-03-23T00:00:00Z,0,0,0,0,0.0
47183,2020-03-23T00:00:00Z,0,0,0,0,0.0
9001,2020-03-23T00:00:00Z,270,62,6,1,0.022
9009,2020-03-23T00:00:00Z,41,12,0,0,0.0
9003,2020-03-23T00:00:00Z,61,7,2,1,0.033
9005,2020-03-23T00:00:00Z,13,1,0,0,0.0
9013,2020-03-23T00:00:00Z,16,2,2,0,0.125
9007,2020-03-23T00:00:00Z,8,2,0,0,0.0
9011,2020-03-23T00:00:00Z,4,1,0,0,0.0
9015,2020-03-23T00:00:00Z,2,1,0,0,0.0
39035,2020-03-23T00:00:00Z,149,24,1,0,0.007
39049,2020-03-23T00:00:00Z,44,10,2,2,0.045
39061,2020-03-23T00:00:00Z,26,7,0,0,0.0
39153,2020-03-23T00:00:00Z,28,5,0,0,0.0
39093,2020-03-23T00:00:00Z,24,5,0,0,0.0
39099,2020-03-23T00:00:00Z,23,5,0,0,0.0
39109,2020-03-23T00:00:00Z,17,4,0,0,0.0
39017,2020-03-23T00:00:00Z,17,0,0,0,0.0
39103,2020-03-23T00:00:00Z,15,5,0,0,0.0
39151,2020-03-23T00:00:00Z,12,2,1,1,0.083
39095,2020-03-23T00:00:00Z,10,3,1,0,0.1
39085,2020-03-23T00:00:00Z,8,2,0,0,0.0
39041,2020-03-23T00:00:00Z,7,1,0,0,0.0
39113,2020-03-23T00:00:00Z,7,2,0,0,0.0
39165,2020-03-23T00:00:00Z,5,2,0,0,0.0
39055,2020-03-23T00:00:00Z,2,0,0,0,0.0
39025,2020-03-23T00:00:00Z,5,0,0,0,0.0
39155,2020-03-23T00:00:00Z,3,0,0,0,0.0
39139,2020-03-23T00:00:00Z,1,0,0,0,0.0
39101,2020-03-23T00:00:00Z,3,2,0,0,0.0
39133,2020-03-23T00:00:00Z,2,1,0,0,0.0
39157,2020-03-23T00:00:00Z,2,0,0,0,0.0
39031,2020-03-23T00:00:00Z,3,1,0,0,0.0
39007,2020-03-23T00:00:00Z,3,1,0,0,0.0
39029,2020-03-23T00:00:00Z,2,0,0,0,0.0
39019,2020-03-23T00:00:00Z,2,1,0,0,0.0
39057,2020-03-23T00:00:00Z,1,0,0,0,0.0
39013,2020-03-23T00:00:00Z,2,0,0,0,0.0
39077,2020-03-23T00:00:00Z,1,0,0,0,0.0
39023,2020-03-23T00:00:00Z,1,0,0,0,0.0
39089,2020-03-23T00:00:00Z,1,0,0,0,0.0
39159,2020-03-23T00:00:00Z,1,0,0,0,0.0
39039,2020-03-23T00:00:00Z,2,0,0,0,0.0
39173,2020-03-23T00:00:00Z,2,1,0,0,0.0
39091,2020-03-23T00:00:00Z,1,1,0,0,0.0
39045,2020-03-23T00:00:00Z,0,0,0,0,0.0
39037,2020-03-23T00:00:00Z,1,0,0,0,0.0
39005,2020-03-23T00:00:00Z,1,0,0,0,0.0
39043,2020-03-23T00:00:00Z,1,0,1,0,1.0
39053,2020-03-23T00:00:00Z,1,0,0,0,0.0
39097,2020-03-23T00:00:00Z,1,0,0,0,0.0
39027,2020-03-23T00:00:00Z,1,0,0,0,0.0
39063,2020-03-23T00:00:00Z,1,0,0,0,0.0
39167,2020-03-23T00:00:00Z,1,0,0,0,0.0
39083,2020-03-23T00:00:00Z,1,0,0,0,0.0
39071,2020-03-23T00:00:00Z,1,1,0,0,0.0
39143,2020-03-23T00:00:00Z,1,1,0,0,0.0
39021,2020-03-23T00:00:00Z,0,0,0,0,0.0
39033,2020-03-23T00:00:00Z,0,0,0,0,0.0
39147,2020-03-23T00:00:00Z,0,0,0,0,0.0
37119,2020-03-23T00:00:00Z,106,26,0,0,0.0
37063,2020-03-23T00:00:00Z,71,30,0,0,0.0
37183,2020-03-23T00:00:00Z,66,14,0,0,0.0
37179,2020-03-23T00:00:00Z,13,1,0,0,0.0
37081,2020-03-23T00:00:00Z,11,0,0,0,0.0
37067,2020-03-23T00:00:00Z,12,0,0,0,0.0
37025,2020-03-23T00:00:00Z,10,4,0,0,0.0
37021,2020-03-23T00:00:00Z,8,4,0,0,0.0
37019,2020-03-23T00:00:00Z,8,2,0,0,0.0
37085,2020-03-23T00:00:00Z,9,1,0,0,0.0
37097,2020-03-23T00:00:00Z,8,2,0,0,0.0
37129,2020-03-23T00:00:00Z,9,5,0,0,0.0
37147,2020-03-23T00:00:00Z,6,3,0,0,0.0
37135,2020-03-23T00:00:00Z,6,0,0,0,0.0
37159,2020-03-23T00:00:00Z,4,2,0,0,0.0
37051,2020-03-23T00:00:00Z,5,2,0,0,0.0
37031,2020-03-23T00:00:00Z,5,0,0,0,0.0
37101,2020-03-23T00:00:00Z,4,1,0,0,0.0
37195,2020-03-23T00:00:00Z,4,1,0,0,0.0
37039,2020-03-23T00:00:00Z,4,0,0,0,0.0
37069,2020-03-23T00:00:00Z,4,0,0,0,0.0
37035,2020-03-23T00:00:00Z,4,3,0,0,0.0
37127,2020-03-23T00:00:00Z,3,2,0,0,0.0
37037,2020-03-23T00:00:00Z,3,0,0,0,0.0
37133,2020-03-23T00:00:00Z,3,0,0,0,0.0
37049,2020-03-23T00:00:00Z,2,0,0,0,0.0
37189,2020-03-23T00:00:00Z,2,0,0,0,0.0
37071,2020-03-23T00:00:00Z,3,0,0,0,0.0
37057,2020-03-23T00:00:00Z,3,2,0,0,0.0
37001,2020-03-23T00:00:00Z,3,1,0,0,0.0
37151,2020-03-23T00:00:00Z,2,2,0,0,0.0
37015,2020-03-23T00:00:00Z,0,0,0,0,0.0
37191,2020-03-23T00:00:00Z,1,0,0,0,0.0
37125,2020-03-23T00:00:00Z,2,0,0,0,0.0
37093,2020-03-23T00:00:00Z,1,0,0,0,0.0
37089,2020-03-23T00:00:00Z,2,1,0,0,0.0
37155,2020-03-23T00:00:00Z,1,0,0,0,0.0
37181,2020-03-23T00:00:00Z,1,0,0,0,0.0
37111,2020-03-23T00:00:00Z,0,0,0,0,0.0
37013,2020-03-23T00:00:00Z,0,0,0,0,0.0
37163,2020-03-23T00:00:00Z,1,0,0,0,0.0
37109,2020-03-23T00:00:00Z,1,0,0,0,0.0
37139,2020-03-23T00:00:00Z,1,0,0,0,0.0
37105,2020-03-23T00:00:00Z,1,0,0,0,0.0
37041,2020-03-23T00:00:00Z,1,0,0,0,0.0
72168,2020-03-23T00:00:00Z,1,0,0,0,0.0
37095,2020-03-23T00:00:00Z,1,0,0,0,0.0
37077,2020-03-23T00:00:00Z,1,0,0,0,0.0
37059,2020-03-23T00:00:00Z,1,0,0,0,0.0
37123,2020-03-23T00:00:00Z,1,0,0,0,0.0
37165,2020-03-23T00:00:00Z,1,0,0,0,0.0
37091,2020-03-23T00:00:00Z,1,1,0,0,0.0
37099,2020-03-23T00:00:00Z,1,1,0,0,0.0
37175,2020-03-23T00:00:00Z,1,1,0,0,0.0
37131,2020-03-23T00:00:00Z,1,1,0,0,0.0
37061,2020-03-23T00:00:00Z,0,0,0,0,0.0
37107,2020-03-23T00:00:00Z,0,0,0,0,0.0
37027,2020-03-23T00:00:00Z,0,0,0,0,0.0
37023,2020-03-23T00:00:00Z,0,0,0,0,0.0
37145,2020-03-23T00:00:00Z,0,0,0,0,0.0
55079,2020-03-23T00:00:00Z,204,22,3,1,0.015
55025,2020-03-23T00:00:00Z,70,9,0,0,0.0
55133,2020-03-23T00:00:00Z,31,1,0,0,0.0
55039,2020-03-23T00:00:00Z,16,0,1,0,0.062
55131,2020-03-23T00:00:00Z,15,1,0,0,0.0
55089,2020-03-23T00:00:00Z,14,1,1,0,0.071
55059,2020-03-23T00:00:00Z,12,2,0,0,0.0
55117,2020-03-23T00:00:00Z,6,0,0,0,0.0
55101,2020-03-23T00:00:00Z,5,1,0,0,0.0
55139,2020-03-23T00:00:00Z,5,0,0,0,0.0
55063,2020-03-23T00:00:00Z,5,0,0,0,0.0
55021,2020-03-23T00:00:00Z,5,0,0,0,0.0
55127,2020-03-23T00:00:00Z,3,0,0,0,0.0
55035,2020-03-23T00:00:00Z,4,0,0,0,0.0
55111,2020-03-23T00:00:00Z,3,1,0,0,0.0
55109,2020-03-23T00:00:00Z,3,1,0,0,0.0
55055,2020-03-23T00:00:00Z,2,0,0,0,0.0
55031,2020-03-23T00:00:00Z,2,1,0,0,0.0
55093,2020-03-23T00:00:00Z,3,2,0,0,0.0
55009,2020-03-23T00:00:00Z,3,0,0,0,0.0
55105,2020-03-23T00:00:00Z,3,0,0,0,0.0
55087,2020-03-23T00:00:00Z,2,0,0,0,0.0
55027,2020-03-23T00:00:00Z,2,0,0,0,0.0
55141,2020-03-23T00:00:00Z,1,0,0,0,0.0
55015,2020-03-23T00:00:00Z,1,0,0,0,0.0
55007,2020-03-23T00:00:00Z,1,0,0,0,0.0
55033,2020-03-23T00:00:00Z,1,0,0,0,0.0
55017,2020-03-23T00:00:00Z,1,0,0,0,0.0
55073,2020-03-23T00:00:00Z,1,0,0,0,0.0
55045,2020-03-23T00:00:00Z,1,0,0,0,0.0
55049,2020-03-23T00:00:00Z,1,1,0,0,0.0
18097,2020-03-23T00:00:00Z,82,0,3,0,0.037
18057,2020-03-23T00:00:00Z,18,0,0,0,0.0
18081,2020-03-23T00:00:00Z,12,0,1,0,0.083
18141,2020-03-23T00:00:00Z,17,9,0,0,0.0
18089,2020-03-23T00:00:00Z,10,0,0,0,0.0
18063,2020-03-23T00:00:00Z,8,0,0,0,0.0
18047,2020-03-23T00:00:00Z,4,0,0,0,0.0
18003,2020-03-23T00:00:00Z,4,0,1,0,0.25
18067,2020-03-23T00:00:00Z,6,0,0,0,0.0
18043,2020-03-23T00:00:00Z,3,0,0,0,0.0
18137,2020-03-23T00:00:00Z,1,0,0,0,0.0
18031,2020-03-23T00:00:00Z,0,0,0,0,0.0
18005,2020-03-23T00:00:00Z,5,0,0,0,0.0
18019,2020-03-23T00:00:00Z,4,0,0,0,0.0
18157,2020-03-23T00:00:00Z,2,0,0,0,0.0
18035,2020-03-23T00:00:00Z,3,1,1,0,0.333
18039,2020-03-23T00:00:00Z,4,0,0,0,0.0
18059,2020-03-23T00:00:00Z,4,2,0,0,0.0
18011,2020-03-23T00:00:00Z,3,0,0,0,0.0
18095,2020-03-23T00:00:00Z,2,0,0,0,0.0
18167,2020-03-23T00:00:00Z,2,0,0,0,0.0
18053,2020-03-23T00:00:00Z,2,0,0,0,0.0
18105,2020-03-23T00:00:00Z,1,0,0,0,0.0
18109,2020-03-23T00:00:00Z,1,0,0,0,0.0
18091,2020-03-23T00:00:00Z,2,0,0,0,0.0
18041,2020-03-23T00:00:00Z,1,0,0,0,0.0
18079,2020-03-23T00:00:00Z,1,0,0,0,0.0
18119,2020-03-23T00:00:00Z,1,0,0,0,0.0
18159,2020-03-23T00:00:00Z,1,0,0,0,0.0
18175,2020-03-23T00:00:00Z,1,0,0,0,0.0
18149,2020-03-23T00:00:00Z,1,1,0,0,0.0
18029,2020-03-23T00:00:00Z,0,0,0,0,0.0
18051,2020-03-23T00:00:00Z,0,0,0,0,0.0
18113,2020-03-23T00:00:00Z,1,0,0,0,0.0
18001,2020-03-23T00:00:00Z,1,0,0,0,0.0
18179,2020-03-23T00:00:00Z,1,0,0,0,0.0
18163,2020-03-23T00:00:00Z,1,0,0,0,0.0
18145,2020-03-23T00:00:00Z,1,0,0,0,0.0
18143,2020-03-23T00:00:00Z,1,0,1,0,1.0
18055,2020-03-23T00:00:00Z,1,0,0,0,0.0
18103,2020-03-23T00:00:00Z,1,0,0,0,0.0
18133,2020-03-23T00:00:00Z,1,0,0,0,0.0
18037,2020-03-23T00:00:00Z,1,0,0,0,0.0
18115,2020-03-23T00:00:00Z,0,0,0,0,0.0
18013,2020-03-23T00:00:00Z,0,0,0,0,0.0
18173,2020-03-23T00:00:00Z,0,0,0,0,0.0
18093,2020-03-23T00:00:00Z,0,0,0,0,0.0
18071,2020-03-23T00:00:00Z,0,0,0,0,0.0
18107,2020-03-23T00:00:00Z,0,0,0,0,0.0
18127,2020-03-23T00:00:00Z,0,0,0,0,0.0
24031,2020-03-23T00:00:00Z,94,11,1,0,0.011
24033,2020-03-23T00:00:00Z,47,7,1,0,0.021
24510,2020-03-23T00:00:00Z,35,7,1,0,0.029
72169,2020-03-23T00:00:00Z,31,7,0,0,0.0
24027,2020-03-23T00:00:00Z,26,2,0,0,0.0
24003,2020-03-23T00:00:00Z,20,2,0,0,0.0
24025,2020-03-23T00:00:00Z,5,0,0,0,0.0
24017,2020-03-23T00:00:00Z,5,0,0,0,0.0
24013,2020-03-23T00:00:00Z,5,1,0,0,0.0
24021,2020-03-23T00:00:00Z,4,2,0,0,0.0
24045,2020-03-23T00:00:00Z,4,2,0,0,0.0
24009,2020-03-23T00:00:00Z,1,0,0,0,0.0
24015,2020-03-23T00:00:00Z,1,0,0,0,0.0
24023,2020-03-23T00:00:00Z,3,1,0,0,0.0
24047,2020-03-23T00:00:00Z,2,0,0,0,0.0
24043,2020-03-23T00:00:00Z,2,0,0,0,0.0
24037,2020-03-23T00:00:00Z,1,0,0,0,0.0
24041,2020-03-23T00:00:00Z,1,0,0,0,0.0
24011,2020-03-23T00:00:00Z,1,0,0,0,0.0
24035,2020-03-23T00:00:00Z,1,0,0,0,0.0
24039,2020-03-23T00:00:00Z,1,0,0,0,0.0
72209,2020-03-23T00:00:00Z,0,0,0,0,0.0
45055,2020-03-23T00:00:00Z,54,10,1,1,0.019
45079,2020-03-23T00:00:00Z,43,14,0,0,0.0
45045,2020-03-23T00:00:00Z,31,12,0,0,0.0
45019,2020-03-23T00:00:00Z,31,17,1,0,0.032
45013,2020-03-23T00:00:00Z,21,7,0,0,0.0
45063,2020-03-23T00:00:00Z,17,5,1,0,0.059
45051,2020-03-23T00:00:00Z,16,5,0,0,0.0
45007,2020-03-23T00:00:00Z,15,5,0,0,0.0
45091,2020-03-23T00:00:00Z,7,3,0,0,0.0
45031,2020-03-23T00:00:00Z,7,2,0,0,0.0
45085,2020-03-23T00:00:00Z,4,1,0,0,0.0
45075,2020-03-23T00:00:00Z,8,5,0,0,0.0
45057,2020-03-23T00:00:00Z,7,2,0,0,0.0
45041,2020-03-23T00:00:00Z,3,2,1,0,0.333
45027,2020-03-23T00:00:00Z,4,4,1,1,0.25
45083,2020-03-23T00:00:00Z,3,1,0,0,0.0
45015,2020-03-23T00:00:00Z,4,2,0,0,0.0
45035,2020-03-23T00:00:00Z,2,1,0,0,0.0
45039,2020-03-23T00:00:00Z,2,1,0,0,0.0
45061,2020-03-23T00:00:00Z,2,1,0,0,0.0
45003,2020-03-23T00:00:00Z,1,0,0,0,0.0
45047,2020-03-23T00:00:00Z,2,0,0,0,0.0
45053,2020-03-23T00:00:00Z,1,0,0,0,0.0
45043,2020-03-23T00:00:00Z,2,2,0,0,0.0
45073,2020-03-23T00:00:00Z,2,2,0,0,0.0
45017,2020-03-23T00:00:00Z,1,0,0,0,0.0
45001,2020-03-23T00:00:00Z,1,0,0,0,0.0
45081,2020-03-23T00:00:00Z,1,0,0,0,0.0
45077,2020-03-23T00:00:00Z,1,0,0,0,0.0
45029,2020-03-23T00:00:00Z,1,0,0,0,0.0
45033,2020-03-23T00:00:00Z,1,0,0,0,0.0
45037,2020-03-23T00:00:00Z,1,0,0,0,0.0
45071,2020-03-23T00:00:00Z,1,0,0,0,0.0
45023,2020-03-23T00:00:00Z,1,1,0,0,0.0
45069,2020-03-23T00:00:00Z,0,0,0,0,0.0
45025,2020-03-23T00:00:00Z,0,0,0,0,0.0
4013,2020-03-23T00:00:00Z,139,58,2,0,0.014
4019,2020-03-23T00:00:00Z,24,7,1,1,0.042
4017,2020-03-23T00:00:00Z,25,12,0,0,0.0
4021,2020-03-23T00:00:00Z,17,1,0,0,0.0
4005,2020-03-23T00:00:00Z,17,3,0,0,0.0
4001,2020-03-23T00:00:00Z,4,1,0,0,0.0
4025,2020-03-23T00:00:00Z,3,0,0,0,0.0
4009,2020-03-23T00:00:00Z,2,0,0,0,0.0
4027,2020-03-23T00:00:00Z,2,1,0,0,0.0
4023,2020-03-23T00:00:00Z,1,0,0,0,0.0
4003,2020-03-23T00:00:00Z,1,0,0,0,0.0
72170,2020-03-23T00:00:00Z,0,0,0,0,0.0
28049,2020-03-23T00:00:00Z,24,4,0,0,0.0
28033,2020-03-23T00:00:00Z,23,23,0,0,0.0
28047,2020-03-23T00:00:00Z,21,6,0,0,0.0
28035,2020-03-23T00:00:00Z,11,0,0,0,0.0
28089,2020-03-23T00:00:00Z,11,2,0,0,0.0
28109,2020-03-23T00:00:00Z,12,2,0,0,0.0
28121,2020-03-23T00:00:00Z,8,1,0,0,0.0
28081,2020-03-23T00:00:00Z,8,2,0,0,0.0
28027,2020-03-23T00:00:00Z,8,1,0,0,0.0
28139,2020-03-23T00:00:00Z,9,2,0,0,0.0
28083,2020-03-23T00:00:00Z,9,1,0,0,0.0
28059,2020-03-23T00:00:00Z,7,2,0,0,0.0
28071,2020-03-23T00:00:00Z,5,0,0,0,0.0
28113,2020-03-23T00:00:00Z,4,1,0,0,0.0
28051,2020-03-23T00:00:00Z,6,0,0,0,0.0
28087,2020-03-23T00:00:00Z,6,2,0,0,0.0
28017,2020-03-23T00:00:00Z,3,2,0,0,0.0
28029,2020-03-23T00:00:00Z,4,0,0,0,0.0
28045,2020-03-23T00:00:00Z,4,0,1,0,0.25
28151,2020-03-23T00:00:00Z,4,1,0,0,0.0
28105,2020-03-23T00:00:00Z,5,3,0,0,0.0
28011,2020-03-23T00:00:00Z,4,1,0,0,0.0
28157,2020-03-23T00:00:00Z,3,0,0,0,0.0
28085,2020-03-23T00:00:00Z,4,0,0,0,0.0
28095,2020-03-23T00:00:00Z,2,0,0,0,0.0
28163,2020-03-23T00:00:00Z,1,0,0,0,0.0
28037,2020-03-23T00:00:00Z,3,0,0,0,0.0
28093,2020-03-23T00:00:00Z,3,0,0,0,0.0
28007,2020-03-23T00:00:00Z,1,0,0,0,0.0
28057,2020-03-23T00:00:00Z,3,0,0,0,0.0
28143,2020-03-23T00:00:00Z,2,0,0,0,0.0
28133,2020-03-23T00:00:00Z,2,0,0,0,0.0
28147,2020-03-23T00:00:00Z,2,0,0,0,0.0
28159,2020-03-23T00:00:00Z,2,0,0,0,0.0
28077,2020-03-23T00:00:00Z,2,0,0,0,0.0
28155,2020-03-23T00:00:00Z,1,0,0,0,0.0
28001,2020-03-23T00:00:00Z,2,1,0,0,0.0
28043,2020-03-23T00:00:00Z,2,0,0,0,0.0
28079,2020-03-23T00:00:00Z,1,0,0,0,0.0
28107,2020-03-23T00:00:00Z,2,0,0,0,0.0
28097,2020-03-23T00:00:00Z,1,0,0,0,0.0
28115,2020-03-23T00:00:00Z,1,0,0,0,0.0
28123,2020-03-23T00:00:00Z,1,0,0,0,0.0
28073,2020-03-23T00:00:00Z,1,1,0,0,0.0
28135,2020-03-23T00:00:00Z,1,1,0,0,0.0
28111,2020-03-23T00:00:00Z,1,0,0,0,0.0
28067,2020-03-23T00:00:00Z,1,0,0,0,0.0
28129,2020-03-23T00:00:00Z,1,0,0,0,0.0
28053,2020-03-23T00:00:00Z,1,0,0,0,0.0
28025,2020-03-23T00:00:00Z,1,0,0,0,0.0
28039,2020-03-23T00:00:00Z,1,0,0,0,0.0
28127,2020-03-23T00:00:00Z,1,0,0,0,0.0
28145,2020-03-23T00:00:00Z,1,0,0,0,0.0
28137,2020-03-23T00:00:00Z,1,0,0,0,0.0
28091,2020-03-23T00:00:00Z,1,1,0,0,0.0
28019,2020-03-23T00:00:00Z,0,0,0,0,0.0
28101,2020-03-23T00:00:00Z,0,0,0,0,0.0
28103,2020-03-23T00:00:00Z,0,0,0,0,0.0
51600,2020-03-23T00:00:00Z,43,12,1,0,0.023
51095,2020-03-23T00:00:00Z,34,2,2,0,0.059
51013,2020-03-23T00:00:00Z,34,8,0,0,0.0
51153,2020-03-23T00:00:00Z,18,0,0,0,0.0
51107,2020-03-23T00:00:00Z,15,0,0,0,0.0
51810,2020-03-23T00:00:00Z,17,0,1,1,0.059
51087,2020-03-23T00:00:00Z,11,3,0,0,0.0
72174,2020-03-23T00:00:00Z,8,2,0,0,0.0
51041,2020-03-23T00:00:00Z,9,1,0,0,0.0
51510,2020-03-23T00:00:00Z,6,1,0,0,0.0
51179,2020-03-23T00:00:00Z,6,1,0,0,0.0
51199,2020-03-23T00:00:00Z,5,0,1,0,0.2
51540,2020-03-23T00:00:00Z,4,0,0,0,0.0
51830,2020-03-23T00:00:00Z,5,0,1,0,0.2
51710,2020-03-23T00:00:00Z,4,1,0,0,0.0
51003,2020-03-23T00:00:00Z,2,0,0,0,0.0
51075,2020-03-23T00:00:00Z,2,0,0,0,0.0
72175,2020-03-23T00:00:00Z,1,0,0,0,0.0
51700,2020-03-23T00:00:00Z,2,0,1,0,0.5
51165,2020-03-23T00:00:00Z,2,0,0,0,0.0
51515,2020-03-23T00:00:00Z,1,0,0,0,0.0
51109,2020-03-23T00:00:00Z,2,1,0,0,0.0
51177,2020-03-23T00:00:00Z,2,0,0,0,0.0
51147,2020-03-23T00:00:00Z,1,0,0,0,0.0
51073,2020-03-23T00:00:00Z,2,0,0,0,0.0
51001,2020-03-23T00:00:00Z,2,1,0,0,0.0
51117,2020-03-23T00:00:00Z,1,0,0,0,0.0
51163,2020-03-23T00:00:00Z,2,1,0,0,0.0
51093,2020-03-23T00:00:00Z,1,0,0,0,0.0
51105,2020-03-23T00:00:00Z,2,0,0,0,0.0
51047,2020-03-23T00:00:00Z,2,0,0,0,0.0
51113,2020-03-23T00:00:00Z,1,1,0,0,0.0
51680,2020-03-23T00:00:00Z,0,0,0,0,0.0
51085,2020-03-23T00:00:00Z,1,0,0,0,0.0
51660,2020-03-23T00:00:00Z,1,0,0,0,0.0
51036,2020-03-23T00:00:00Z,1,0,0,0,0.0
51023,2020-03-23T00:00:00Z,1,0,0,0,0.0
51800,2020-03-23T00:00:00Z,1,0,0,0,0.0
51620,2020-03-23T00:00:00Z,1,0,0,0,0.0
51550,2020-03-23T00:00:00Z,1,1,0,0,0.0
51590,2020-03-23T00:00:00Z,1,0,0,0,0.0
51009,2020-03-23T00:00:00Z,1,0,0,0,0.0
51065,2020-03-23T00:00:00Z,1,0,0,0,0.0
51083,2020-03-23T00:00:00Z,0,0,0,0,0.0
51137,2020-03-23T00:00:00Z,0,0,0,0,0.0
51125,2020-03-23T00:00:00Z,0,0,0,0,0.0
51750,2020-03-23T00:00:00Z,0,0,0,0,0.0
49035,2020-03-23T00:00:00Z,109,29,0,0,0.0
49043,2020-03-23T00:00:00Z,65,22,0,0,0.0
49011,2020-03-23T00:00:00Z,29,10,1,0,0.034
49051,2020-03-23T00:00:00Z,11,3,0,0,0.0
72171,2020-03-23T00:00:00Z,13,1,0,0,0.0
49049,2020-03-23T00:00:00Z,11,5,0,0,0.0
72172,2020-03-23T00:00:00Z,8,2,0,0,0.0
72173,2020-03-23T00:00:00Z,5,4,0,0,0.0
49005,2020-03-23T00:00:00Z,3,1,0,0,0.0
49045,2020-03-23T00:00:00Z,2,0,0,0,0.0
49003,2020-03-23T00:00:00Z,1,0,0,0,0.0
29510,2020-03-23T00:00:00Z,90,35,1,0,0.011
72179,2020-03-23T00:00:00Z,22,8,1,1,0.045
29095,2020-03-23T00:00:00Z,10,2,1,0,0.1
29019,2020-03-23T00:00:00Z,17,0,1,0,0.059
